,0
16288,0.8044234592255896
16289,-1.3058621485481667
16290,2.0602165824839864
16291,-1.0062901301972762
16292,-0.5259786889521282
16293,1.1630565864783946
16294,0.1050710924018503
16295,-0.9549241756153724
16296,0.9443064501521345
16297,0.1326725732171169
16298,-0.5344721726113091
16299,1.1378971303968655
16300,-0.42675665160873893
16301,-0.3048535184329492
16302,-0.47756933580529815
16303,0.10329713455443935
16304,-0.43022578783106985
16305,-0.31717209545514846
16306,-0.9156903575893535
16307,-0.43726852922975457
16308,0.9098616269246934
16309,-0.34594206770816305
16310,1.1896181187587405
16311,0.21413328426577247
16312,0.11025825829074441
16313,0.3666825334242047
16314,-0.11818878991988299
16315,0.24053948864722577
16316,-0.0057478264887850005
16317,0.3307503874713798
16318,1.5083261858887183
16319,-0.40670254459190713
16320,-1.4015446719568794
16321,1.5465380165130573
16322,-1.3411773483808358
16323,-1.304533830664444
16324,-1.3149051259733062
16325,0.8546242538711417
16326,0.6685830732059715
16327,-0.6838126794205092
16328,-0.8318944223623578
16329,0.6664685322429045
16330,1.242015349235496
16331,1.4371698458031152
16332,-1.1953973990203144
16333,-0.24768003908073383
16334,-0.2032194273997869
16335,-2.5386100054935743
16336,-0.8256023016892754
16337,-2.0957096732570832
16338,0.331381950391508
16339,1.2548472089180795
16340,-0.5847074580497222
16341,-1.3258308423487302
16342,0.26222967568290206
16343,0.8634807445494257
16344,2.0967550438107785
16345,0.5316176916652017
16346,0.7968235421255732
16347,-0.6570885851382285
16348,0.7985973757677768
16349,0.07504749281377325
16350,1.4949968447132116
16351,0.8712628704787967
16352,1.3521528316289253
16353,-0.5929968954253574
16354,-0.7878410598473463
16355,0.1287842521826676
16356,-0.44838654831290586
16357,0.0863610031988987
16358,0.789690178740192
16359,0.32535036245709226
16360,-0.07481885007375155
16361,0.3652635197360287
16362,0.33472654875341706
16363,1.049943741301305
16364,0.7301748406907672
16365,2.290495125518747
16366,0.6961023198431762
16367,0.4958705560105097
16368,-1.3051189098709712
16369,-0.2625339873801686
16370,-1.6039816893946837
16371,-1.1811125490616392
16372,-0.4285943285386659
16373,-0.048718153570373096
16374,-0.6461193688241231
16375,-0.9808389784998137
16376,0.31541435427637465
16377,-1.0144731426212956
16378,0.6419981995030756
16379,-1.9667988222550512
16380,-0.7603426645188742
16381,0.45584948364949807
16382,-0.8957763033814586
16383,-1.602353875258673
16384,0.1451576163937602
16385,0.29974897415602036
16386,-1.487329916011667
16387,1.0880806064896815
16388,-0.5688636225042972
16389,-1.3433995759676398
16390,-0.6260735052704751
16391,-0.7852605760265754
16392,-0.7066142891491015
16393,1.4925348894079562
16394,1.1122062239664303
16395,-0.12495554573778321
16396,-0.00943119638575904
16397,1.9093856313867272
16398,-0.6777271929428739
16399,0.9087820631253734
16400,0.7059257687118795
16401,-1.2318679379477886
16402,1.705594736797048
16403,-0.05298062029712176
16404,-0.4155316700572624
16405,1.719562812171593
16406,0.25967063201765717
16407,0.7054956196199605
16408,0.4077094925751898
16409,-1.348050913347032
16410,-1.6018896477893143
16411,-0.9168237830511726
16412,-0.6681424804467762
16413,0.04222076695765713
16414,-0.22381563462966145
16415,-2.205728096513443
16416,-0.42805514387278026
16417,0.7758077638358718
16418,-0.2832427958002287
16419,0.07896847082812788
16420,0.6392534776211
16421,0.9009744492537284
16422,-0.19932295759646726
16423,-0.10247447090164906
16424,-0.2990166999498116
16425,-1.5385541628006396
16426,-0.6334729398069137
16427,0.9388082926873266
16428,-0.36281682187181463
16429,-0.9370159354363974
16430,1.3133685187326365
16431,0.31936851893934814
16432,-1.130067252704518
16433,-1.1004557560294133
16434,0.16018727367852084
16435,-1.1747214674853084
16436,0.914926929323935
16437,-0.10698997682891617
16438,-0.8144143228563124
16439,0.7991253348007248
16440,1.6487913177794
16441,0.06326205774253459
16442,0.17195453821351991
16443,1.0879604038642996
16444,-0.7471803835909496
16445,0.48023777425069825
16446,0.2814919156864123
16447,-0.5905123255150477
16448,1.1740125368541123
16449,1.8218099780919426
16450,0.3536287195720059
16451,0.3145641813943388
16452,-0.6684471573665295
16453,-0.8488219240428727
16454,-1.175764976375643
16455,-1.2053922370239991
16456,-0.4634000483092124
16457,-1.3197826440968998
16458,-1.325065384834397
16459,0.8504734397946611
16460,1.178133029245888
16461,-0.1055938469431613
16462,0.21542136776569168
16463,0.7587592816789943
16464,-0.6182243865137101
16465,-1.9613282770395957
16466,-0.7474819769971106
16467,-0.20885775558504938
16468,0.1844746679355728
16469,0.488254118892497
16470,1.8703537218495268
16471,2.1183072685455198
16472,0.5873969862871039
16473,-0.5732199249546616
16474,-0.4016871638323261
16475,-1.2520320546227395
16476,0.3812297945738415
16477,-0.08780985244716356
16478,-0.7399469991627764
16479,0.5664636080155483
16480,-1.0734830886576707
16481,-0.14584734204078445
16482,0.06944898209502748
16483,0.08063809900348477
16484,2.0245430301259777
16485,-1.8719583714388537
16486,-0.6091641808639287
16487,-0.20056543939606153
16488,0.2531032451310571
16489,0.3970367372305661
16490,0.5631731419136167
16491,1.1054039422131872
16492,-1.007316923104789
16493,-0.5396091068411066
16494,1.0221358247881602
16495,-0.11010276280508985
16496,-1.243047788574573
16497,0.10993721359127208
16498,-1.4683693850095767
16499,-0.6226274046796694
16500,0.37393459210812896
16501,-1.306221302483257
16502,-0.4681759568457169
16503,-2.167094588464053
16504,-1.6535576039557316
16505,0.8394806953413309
16506,0.4515657444217258
16507,0.07983406116091128
16508,0.9802047470166174
16509,1.3042164190015704
16510,-0.8529341936990297
16511,0.08124673217506184
16512,0.6193593877687104
16513,-1.241402836384437
16514,-0.30677508786045304
16515,2.15574356273277
16516,0.5117448374795288
16517,0.17508597494249248
16518,-0.9616242623595794
16519,-2.130819854587964
16520,1.762722282260737
16521,-1.0186296941930564
16522,-1.2742558413364429
16523,-0.8787785162199006
16524,-0.010442932945218017
16525,-0.6899121432983867
16526,1.061204464709085
16527,-0.05777205268210435
16528,1.0211821242941366
16529,-0.369729332499343
16530,-0.5292482760837186
16531,0.3520830966970654
16532,0.5841071611890472
16533,0.17431464194595264
16534,0.1892980132488766
16535,-1.302178471128623
16536,0.5378692068956727
16537,-0.38074590087826377
16538,1.1454407273629112
16539,-0.10532167843370781
16540,-0.562468499809828
16541,1.1203326977430712
16542,-0.2947817912873106
16543,-0.6216029765140679
16544,0.3683497375596202
16545,1.8796082967943701
16546,0.8655620387579859
16547,-0.09932130857677356
16548,-0.710202017143355
16549,1.445793650225499
16550,-0.3985515764242862
16551,-1.8519801500829134
16552,0.14565887654052026
16553,-1.1779078066707376
16554,-0.8965801486961797
16555,-1.3986048931366828
16556,-1.2277754426709704
16557,1.6146127597316289
16558,2.7038346729019205
16559,-2.249100133907952
16560,0.9901976203136207
16561,0.14500047942553906
16562,0.06843914031450754
16563,0.5746581074948085
16564,-0.6257249173229448
16565,-0.7305130832379648
16566,0.38131077533774166
16567,-0.8757782535760228
16568,0.8689610110180371
16569,0.2783174777093694
16570,1.4293654430413243
16571,0.2638760131849324
16572,0.28855619036075925
16573,-0.8121742183185736
16574,1.08883215319586
16575,0.5731046825206544
16576,-0.38384628592967335
16577,0.016091259630118603
16578,-0.9396954966799952
16579,-0.3519736387868788
16580,-1.54556905029465
16581,0.3317265699383843
16582,0.46792470141651143
16583,1.1429015718327327
16584,0.21560931106586295
16585,-0.6492173751033661
16586,0.2855374797362099
16587,-0.6445217507950716
16588,0.2818313859199493
16589,1.0363755271957849
16590,0.19695814903219483
16591,0.38721952758967426
16592,-0.31256175939191955
16593,0.8117991423450712
16594,0.9053471757247953
16595,2.055824405534854
16596,-0.8055976851079887
16597,0.6196674968752645
16598,-0.3665415595469824
16599,-0.05999245141827447
16600,1.1406456743105031
16601,0.23420531298521952
16602,-0.9504836218090987
16603,1.4310464457667385
16604,-0.010393603387532424
16605,-1.8136634418407926
16606,-0.04745446367467706
16607,-0.9877676584467214
16608,0.8869995738166323
16609,-1.3149529990684565
16610,1.0665177777810382
16611,-1.4160877970903336
16612,-1.392550765674851
16613,-1.432896313431629
16614,0.7606189190350222
16615,1.1944828293309069
16616,0.8353776646452702
16617,1.1420017139639744
16618,0.733877784692813
16619,0.4122743778286437
16620,0.7178835509001471
16621,0.029945981218659885
16622,1.2927714406885706
16623,-0.4826700676669795
16624,0.4493997493753454
16625,0.26005507642478376
16626,-0.3094863521542749
16627,1.0147160247250813
16628,-0.24265677504879493
16629,-1.3849349514434544
16630,1.0560047154582006
16631,-1.3840236406718416
16632,-0.7867790917960584
16633,0.1490429841608041
16634,0.576071651351197
16635,0.8650561658449887
16636,-2.150611908776716
16637,-0.4049430440337854
16638,-0.9024171154122105
16639,-1.5839855003160517
16640,1.0788070219446757
16641,2.1445174207431155
16642,-1.1845870171188218
16643,-1.0109737416810483
16644,-1.0743405454036865
16645,0.21042837777256115
16646,-0.29803307490743297
16647,-0.18072515421099944
16648,0.10960764311510374
16649,0.2108278544739039
16650,-1.3019779419999689
16651,0.5048351863185012
16652,0.44802079987701854
16653,-1.2566528599301776
16654,-1.9956184341391057
16655,-0.08565031653886135
16656,-0.5999189470982847
16657,-1.0404934821699643
16658,1.5531850836524976
16659,-0.24749973042899354
16660,-0.7747855623838619
16661,2.1643429368087137
16662,0.7747389116197857
16663,0.6197100504768602
16664,0.7723938035994863
16665,-0.34087884004125574
16666,-0.6865245138487571
16667,-0.2325451265187752
16668,-0.6420375456650927
16669,-0.3938817469547141
16670,-2.273614185499573
16671,1.1811402141549465
16672,0.3445166098298546
16673,-0.838854640358622
16674,0.1281436909996015
16675,0.3270626209203057
16676,-0.34778541026339854
16677,-1.282361170988094
16678,1.9876828877706532
16679,-0.6708478629295365
16680,-1.9319695939632962
16681,-0.39160591208947837
16682,-1.5028337512557708
16683,-2.0139026660449395
16684,0.46714840207588915
16685,0.732954961973384
16686,2.1265774260865777
16687,1.1184961445326613
16688,-1.0338125896021302
16689,-0.49694495221849083
16690,1.3556143089439678
16691,0.5331666128857452
16692,-0.5229587278750745
16693,0.1170848621329836
16694,-0.3602141105889703
16695,1.3686355091447036
16696,1.5180165838082553
16697,0.10441367109005349
16698,0.16060422904670513
16699,-0.6480512575709015
16700,1.479381541285401
16701,0.5641996160831986
16702,-0.2968575870198099
16703,0.31592090725941907
16704,0.3812867636066982
16705,0.7632771876390272
16706,-0.40611396734333244
16707,-0.20618380708464693
16708,-1.7780764842299124
16709,-0.5653446483796755
16710,-1.3072427101326198
16711,0.37434324415856296
16712,0.1964456985189159
16713,0.5585518617931692
16714,0.40013789546630657
16715,0.1802497090470298
16716,0.33483283028913624
16717,0.3423060165830467
16718,-0.12251064352777072
16719,-2.121192317631127
16720,-1.551617706643854
16721,0.0623297912490043
16722,0.9709499269166293
16723,-1.028936154283242
16724,1.158658705486208
16725,-1.3649378952272508
16726,1.1861351382563325
16727,0.3874379520465571
16728,0.4178356250885929
16729,0.24361247791599266
16730,1.2746461403853493
16731,0.440075924878924
16732,0.5412186138485896
16733,1.0213165519896252
16734,0.5440628291270809
16735,0.025693894738521898
16736,-0.12606720271713293
16737,-0.8171674969523132
16738,0.003783371138289428
16739,-0.38691674804477555
16740,1.0207417950938726
16741,-0.6740274547612015
16742,0.07413262556134848
16743,-0.5125165835050419
16744,-1.0714221701695537
16745,-0.30242610799125125
16746,1.0841528356689882
16747,-1.0400930094550067
16748,-1.1550987840764297
16749,1.050452984776677
16750,0.05875511126509267
16751,1.6160471879800118
16752,-1.0104862553476952
16753,-0.696349579710627
16754,-2.026285242397747
16755,0.8110468512163019
16756,0.7313750537402752
16757,1.3041373966960554
16758,-0.08989443236391838
16759,-0.5492612525928368
16760,1.6393102621669555
16761,-0.030464556813878173
16762,0.2772344153137159
16763,-0.27689087402077084
16764,-0.16310138510139222
16765,0.014872773926054262
16766,-1.00010291357
16767,-1.6966742092217042
16768,-1.4303914645481464
16769,-0.7235018396185866
16770,0.7617696945851895
16771,-0.014299475429298531
16772,0.4615562084583591
16773,1.448382235460665
16774,0.05389456222666908
16775,0.34305432435862593
16776,2.7781602396224034
16777,0.6545712633300895
16778,-1.2879742845621172
16779,-0.5783532699995976
16780,-0.9836048859008827
16781,-0.40219734610983177
16782,0.00874218882394279
16783,-1.0213547656168378
16784,-1.2186737286482727
16785,-0.7507667943562247
16786,-0.4210235434008399
16787,1.9460979772669535
16788,-0.9105144264546614
16789,0.47551782525676833
16790,-0.6964907855757696
16791,0.09169376088609527
16792,-1.7138946712908691
16793,-0.6152399412215936
16794,0.2204240638647081
16795,-0.19861113436106761
16796,0.08054080653198663
16797,-0.6141029210333512
16798,1.2649768651669273
16799,0.5408183541981145
16800,1.1456922970271566
16801,-0.7323520905515437
16802,-1.182317644703445
16803,0.09289099370398204
16804,0.20759870458971955
16805,0.4672935339435811
16806,-0.006850880736126326
16807,0.414765693917311
16808,1.11350203167266
16809,0.5862024897062861
16810,-1.4449043481002641
16811,-1.188519066843612
16812,1.5749980015740461
16813,1.4011494251291658
16814,0.2700269549744176
16815,1.5154204868985883
16816,1.1932695273942218
16817,0.0534093307536592
16818,-1.8280278148186568
16819,-1.0885410812150214
16820,1.1739992612203287
16821,0.4117857669488166
16822,0.9538350318694543
16823,-2.5386502395370254
16824,-0.2213687587907218
16825,-0.9240328109046997
16826,-0.990727436784451
16827,-0.9732355716299689
16828,0.4730262001768329
16829,-1.157136901262656
16830,-0.3046691831114907
16831,1.9694112141587279
16832,-0.6312981358094811
16833,1.1565828238096407
16834,1.5113737754300456
16835,0.9608719821109074
16836,1.4872622261126809
16837,1.0389458237431888
16838,0.47499470457968723
16839,-0.1447307590728717
16840,0.28932865347051695
16841,0.6312638931834501
16842,1.900280563651136
16843,1.476352697163429
16844,-0.48029893215300773
16845,-1.6150577734336502
16846,-0.6049369083733354
16847,-0.4075119101029652
16848,2.2194825874306834
16849,0.4456493802183618
16850,0.2970946784157964
16851,-0.39470273801268374
16852,0.7862716189544183
16853,-0.3438411385621301
16854,0.5988173186113623
16855,-0.9421832095454383
16856,0.3731815551704564
16857,0.007830426559683475
16858,0.876854970929256
16859,-0.893693870480988
16860,1.224308984492304
16861,0.27219929064319337
16862,0.8671728277032779
16863,-0.7884558131810733
16864,-1.2063566098139762
16865,0.564692759954773
16866,0.17791695104213467
16867,1.1901935817061355
16868,-1.3107113312091447
16869,1.8180419362280682
16870,0.1386684687477722
16871,1.424509827307227
16872,-0.4854630783075699
16873,-0.24639759636516376
16874,0.5153111378295849
16875,0.23396388654017872
16876,0.41285119295682393
16877,0.4649960062699716
16878,-0.5859425880505771
16879,1.149814386299076
16880,0.665891698981544
16881,-2.316048385055796
16882,-0.8180775983045745
16883,1.5447529536113935
16884,0.6493132334558291
16885,-0.44961226395807324
16886,-0.10732448371626643
16887,0.40262175925071997
16888,-0.8445192765473267
16889,0.8130306661140709
16890,-1.4563985998369997
16891,0.11376732800580898
16892,0.7359291546716563
16893,0.7016403480877976
16894,-2.834610037823518
16895,-0.8317840294925632
16896,-0.3389034662905992
16897,-0.8068319162036014
16898,-2.276513379089641
16899,2.3213899625897656
16900,-1.2066689948412972
16901,-1.58069292780759
16902,1.1296812165441024
16903,-0.7481972293446989
16904,-0.6244932190166347
16905,1.6489561012586864
16906,-2.7224235136363353
16907,-1.7098624752840863
16908,-0.2994931786284608
16909,0.6889185019037244
16910,1.5226322310758724
16911,0.3262811649636967
16912,-0.9093428869596617
16913,0.2602023117389629
16914,0.2889162144952416
16915,0.06254503094688797
16916,-1.5234573883280178
16917,-0.4360392504439138
16918,-1.0544168763508275
16919,0.32824688338642766
16920,0.3697724327604947
16921,-0.20081068614519157
16922,-0.412954518344725
16923,0.020181031374063053
16924,-0.035431500680865334
16925,-0.7151033436731197
16926,1.2537186493761185
16927,0.5725650008628574
16928,0.4694418372899309
16929,-0.7075225485084361
16930,-1.7994377728916178
16931,-1.0903009748011219
16932,-0.33588009801673413
16933,-1.8483173086305391
16934,0.09308135862993874
16935,0.15534532327046197
16936,-1.0488206210219508
16937,0.1404240118055154
16938,0.6786611487828821
16939,-0.24089831496566527
16940,-0.06682649151916242
16941,-0.1684056840306293
16942,-1.0287122458996325
16943,-1.1797820170188518
16944,0.7161596248137482
16945,0.9073632062109651
16946,-0.5759525810411342
16947,-0.721596221614896
16948,0.3821036203550315
16949,1.035176920500773
16950,-1.185892832231002
16951,-0.5999306433598568
16952,-1.3376460126335246
16953,-1.1535194742613362
16954,-0.8040135584358672
16955,0.22154043037746163
16956,1.2578679699014856
16957,-0.3107981927825881
16958,-0.5670112191551797
16959,-0.7599723393095448
16960,-0.008032299031711628
16961,0.9351270967939755
16962,-0.1671407378263881
16963,0.49596275822120667
16964,0.8011273732626122
16965,0.11163060641743895
16966,0.3316833528651325
16967,1.1625917343968926
16968,-0.28042335557833287
16969,0.15904147139811003
16970,1.5458299049276996
16971,0.7272445424336739
16972,-1.409016229751222
16973,0.6779506671852231
16974,-1.4752226585533645
16975,2.2728928926021927
16976,0.11576155836751183
16977,-0.0720144465092838
16978,0.21003776049534525
16979,0.2581894278261282
16980,0.6366900815036817
16981,0.529957422452557
16982,0.9555341865484542
16983,-0.16164641472836874
16984,0.8482347584710148
16985,-0.8161064476034291
16986,1.0169644676697287
16987,0.07560077359382163
16988,-1.0315201701457184
16989,-0.0020543223340729736
16990,0.22668188134460454
16991,0.0853501238856956
16992,0.4568717078152681
16993,-1.9552709636434062
16994,1.8390710376332486
16995,0.1822929280464057
16996,-0.009665978450117236
16997,-0.016279307000649033
16998,0.3195414584580395
16999,-0.7982973639131916
17000,-0.9109785783710643
17001,-1.5561413819215761
17002,-0.08513998222344608
17003,-0.258991610257497
17004,-0.33660891548157873
17005,1.1842073588650404
17006,-1.2902597751970646
17007,-0.5437366719021132
17008,0.48572600539950794
17009,-1.0239690612513286
17010,0.5627623275582558
17011,-0.858935938608943
17012,0.8238610644208302
17013,0.9163558967468596
17014,-0.5184750250257026
17015,2.386669347778802
17016,0.580196363278412
17017,-0.8354193118200643
17018,0.33022133522799335
17019,-1.3904375954170833
17020,-0.9076821054546773
17021,-0.8625684188083028
17022,-0.6483891531530628
17023,-0.08594938945678299
17024,0.8182502062036284
17025,0.23564226962412357
17026,1.291227977958937
17027,0.38090662888191174
17028,-0.3910923833431101
17029,-0.010132242211961807
17030,0.8470391339680546
17031,-1.0062661826637722
17032,0.43676556426227914
17033,-1.984499547104592
17034,0.9021118212676117
17035,0.3070106591293229
17036,-0.5778349360755337
17037,-1.2241709673148002
17038,-1.7275793210090216
17039,0.18126976504731637
17040,0.16213087795648956
17041,1.221813095471617
17042,-0.18335074502174312
17043,-0.40201675762455524
17044,-1.5347553815964388
17045,0.04211679026924303
17046,0.9130349772538944
17047,-0.2594197382866554
17048,-0.3313789603884521
17049,-0.558386360581531
17050,1.8786398691313424
17051,-0.2802465574445015
17052,-0.5322207433227962
17053,0.1267595016355207
17054,0.336765905510875
17055,0.4176063666133087
17056,-1.1230542155320977
17057,-1.3690537815267598
17058,0.4054517634708188
17059,1.5025809697468975
17060,0.019210667661592587
17061,-0.7374084651411668
17062,-0.3181918474889938
17063,1.1175829898236636
17064,0.7232685199841358
17065,-1.3129936741667985
17066,0.2221353573811326
17067,0.742812917317017
17068,0.6128291947150558
17069,0.30822887147585737
17070,-1.650282713461337
17071,-0.20217178007323253
17072,0.21046234014693957
17073,0.5209943456050025
17074,-0.7423937665507223
17075,0.4396197753309713
17076,-0.5390904165433509
17077,1.6803453207956915
17078,-0.17040160889220518
17079,0.5223520531459704
17080,1.191270495293807
17081,-0.7893257239236096
17082,0.34358694441063664
17083,-1.4800612392694554
17084,0.35842312261424863
17085,-0.6313448393836704
17086,-1.7970199331314944
17087,-0.19709202919594015
17088,-1.4243933546212475
17089,0.4227558506192369
17090,0.07035102557974783
17091,-1.3915137264902382
17092,-0.26855104883589326
17093,-0.6508725505357127
17094,0.9733552391791613
17095,2.396185087507502
17096,1.0524289796684723
17097,0.25090968165873634
17098,0.6697623073310638
17099,0.2966094543707817
17100,0.9258391145728804
17101,-0.6478151556802315
17102,0.31848913367643505
17103,2.4090929648048
17104,-0.9117869823412155
17105,-0.1888803449882626
17106,0.04256425144219958
17107,-0.34913836001579135
17108,0.6936055583695747
17109,1.3035928250034403
17110,0.27292107116886427
17111,0.7827686806852034
17112,-0.8778691166091459
17113,-0.782895101695219
17114,0.4780446412198486
17115,0.4601579056141379
17116,-0.3376208695209876
17117,0.1997259605445529
17118,-0.2934346264903883
17119,0.17287436745186666
17120,-0.6707780572553266
17121,0.3683249776455569
17122,0.1198412266547122
17123,-0.033823492472968626
17124,-0.5575764783395812
17125,0.3425057587323465
17126,0.7491022861901742
17127,-0.18016594127128632
17128,0.04215991313798206
17129,-1.3706045242850708
17130,-1.1793624794364639
17131,1.497949795570752
17132,0.05774733118848125
17133,0.36538959835347246
17134,-0.6456739579758669
17135,-1.200613523698244
17136,0.8601579725016869
17137,1.0803038978104114
17138,-0.17263756188654905
17139,0.5980233874576116
17140,-0.8701854924128813
17141,-0.2114501683985462
17142,0.921447084507584
17143,-0.11039929931017549
17144,-2.6691003048182247
17145,-1.8235650547909261
17146,2.148015567605572
17147,1.4562273357287159
17148,-0.7216447913979789
17149,0.6629417487048167
17150,0.37059930515200673
17151,0.2589845994231172
17152,-0.5082299589186037
17153,-1.0326726037688854
17154,0.3770091320284943
17155,-0.17874933404916546
17156,-2.3853233669051237
17157,-1.0027015574854976
17158,-0.8417934453899872
17159,1.2518987761668274
17160,0.32711095975297344
17161,1.0411322501516358
17162,0.41902506776566417
17163,2.0436912709741453
17164,-0.7407077144647585
17165,1.2871392655757874
17166,-1.011614873652824
17167,1.4621763002760861
17168,0.28522690880298435
17169,0.10509939044081194
17170,-0.5381908040879627
17171,0.31643595340800745
17172,-0.7762250022867972
17173,0.7859587600960793
17174,-0.5484757158282323
17175,0.2522187413357719
17176,-0.1828663112399909
17177,-1.0677185320837286
17178,-1.2614282071330802
17179,-0.19590287253499894
17180,1.364581482112317
17181,1.6390933901788496
17182,1.327621315556327
17183,-0.7766790683303156
17184,-0.16005363804576955
17185,0.45131105332969085
17186,-1.0301699479177342
17187,0.5101220420842072
17188,0.9700233257073408
17189,-0.9810957238063936
17190,0.5079228081714271
17191,0.2126881702543273
17192,0.1053350329060739
17193,0.9880349002562807
17194,-0.7870906873115621
17195,1.602343299114805
17196,0.5741880882265763
17197,2.1650857432238846
17198,-0.37264184925815036
17199,0.5522893461217294
17200,-0.6266158855338039
17201,0.3822004032282266
17202,-0.7955064136429892
17203,-0.7239350897540594
17204,0.3259623250974947
17205,0.18004174510147303
17206,1.4204923249225174
17207,0.18685187829996586
17208,0.646728649624556
17209,-0.2714167221264453
17210,-0.33948239303317695
17211,-0.7731499074565404
17212,-1.0281791782540712
17213,-0.9108124751784895
17214,-1.1821439219715775
17215,0.29940131888541693
17216,-1.9011068253122467
17217,-0.14739015011506407
17218,-0.5495558644148205
17219,-0.5565137663837818
17220,-0.6042539299394429
17221,-0.7091024216979009
17222,0.8553232160984486
17223,0.629462948251067
17224,-0.8501928717106875
17225,-1.1928482564052598
17226,1.2792829353786
17227,1.0792449281002585
17228,0.4245920322352996
17229,1.739300390266317
17230,-1.0982822905814011
17231,1.8334633012487602
17232,-0.23615694627244826
17233,-0.5692484937700342
17234,0.5803803031267215
17235,0.6980869236187253
17236,0.7960274109314263
17237,-0.7482022004256875
17238,0.04236915291197674
17239,-0.4784726872453955
17240,2.325511266101174
17241,-0.087335938909356
17242,-0.02933075297538494
17243,-1.7892195891073441
17244,1.4120732116485022
17245,0.03644554762741631
17246,-0.9089826248832269
17247,-1.1618779647106223
17248,0.40742264167413195
17249,1.3506165829781636
17250,0.3799704804575153
17251,0.6885472327792402
17252,0.23771735238557298
17253,-0.1085142373219096
17254,-1.6868591095685481
17255,0.5100185460107938
17256,1.2326988937756116
17257,1.8635930182938032
17258,-0.03785581780812581
17259,-0.1459327878246608
17260,0.8531702781119902
17261,2.867828168121598
17262,0.2694450152893355
17263,0.5527470697847252
17264,0.01578900538506681
17265,1.2093644947955
17266,-0.704038030467402
17267,-0.2810166490645169
17268,-2.13962574871625
17269,0.9190358820211024
17270,0.6690053354171359
17271,0.06816243236209767
17272,1.0628655377492395
17273,-0.42399720838193516
17274,0.9018463685393183
17275,-0.6978526743726796
17276,0.5277857984394797
17277,-2.0043518307708754
17278,-0.2607248504986147
17279,0.5298041610651325
17280,0.6796730915702279
17281,1.487826551393874
17282,-0.16180667839251678
17283,-0.3588166054967567
17284,-0.3052936323224842
17285,-1.4852510924808664
17286,0.8807703624609664
17287,-0.29475319704918085
17288,1.0600231645414826
17289,-0.19372424057860968
17290,-1.0000762276994422
17291,-1.618854595027542
17292,-1.7396202512488184
17293,-0.2737811588131903
17294,-1.7150896157496793
17295,0.4149138946007902
17296,-1.0403802288777937
17297,-0.5579661650676144
17298,0.17132628035920236
17299,-1.5038153336836229
17300,-0.29629852467413964
17301,0.9036450000516267
17302,-0.09843835900125039
17303,-0.07540312501963933
17304,0.6355623490973047
17305,0.7047956731305591
17306,1.4750171960705765
17307,-0.6152373841450948
17308,-0.45351017010510153
17309,-0.020805733597052314
17310,1.4288852106200332
17311,-0.9218666025249113
17312,-0.3826366171667243
17313,0.6511601488912022
17314,-0.5909697379900775
17315,-1.7884220203677912
17316,0.593834737375542
17317,-1.1294244294423916
17318,-0.957653863849269
17319,2.827463977052339
17320,-0.07429009596145819
17321,-0.35840808206882047
17322,-0.10305584079107441
17323,-0.8783661079787207
17324,-0.6376914735105694
17325,-0.5690960826781447
17326,-0.7548481831758377
17327,0.33827162286750423
17328,1.5619785721114339
17329,1.2805377185063185
17330,1.2154203304223097
17331,-2.5791237223479375
17332,-0.10876250458267166
17333,-0.1906889337400328
17334,0.3515180356347119
17335,-1.0068551711170444
17336,-1.6130904073960222
17337,-0.5115054064778228
17338,0.7244559589966645
17339,-0.9690187816138751
17340,-0.9409073477304933
17341,-0.1097358241763661
17342,-0.9949951713463606
17343,-1.6410709789809015
17344,-1.0993683862931072
17345,-0.1597959137526117
17346,0.30818456400872973
17347,0.8735041149363166
17348,1.0632251873413432
17349,-0.43941646170448795
17350,0.7457961313376716
17351,-0.49354599328872045
17352,-0.6305211531766083
17353,1.9089250009671477
17354,-1.1449774410839202
17355,-0.6862291456309874
17356,-0.525537708749165
17357,0.5729828966858209
17358,0.6100520364162126
17359,-0.994176055097029
17360,-0.5577526677170089
17361,-1.2805575117934391
17362,-0.05197735226885518
17363,0.22966325625980188
17364,1.5998818732429305
17365,-0.355110994792575
17366,1.4701466171738191
17367,0.6894189810739012
17368,-0.1090782640292835
17369,-0.941241212062391
17370,-0.43181266805394886
17371,-1.6403360609244004
17372,-0.8224408880068047
17373,-0.8401019815618023
17374,-1.3192161592241745
17375,0.13510758947185292
17376,-0.6734539268299281
17377,0.3267673802362828
17378,0.19962466389687983
17379,-1.1531470153976335
17380,-2.508688184833009
17381,-0.4255158423604362
17382,0.30409932139871876
17383,0.2443506541318072
17384,1.9668047226470504
17385,-0.9337293705135185
17386,-1.7253992876884094
17387,-0.5402782647211344
17388,0.06505216487989546
17389,-0.3821170646153808
17390,0.4583469774344155
17391,-0.46870472094434645
17392,-0.007844500936694821
17393,-0.32643537160540526
17394,-1.6189105661253658
17395,0.4131331324965183
17396,-0.9003347099667957
17397,-0.09003226778270845
17398,-0.2640772460412193
17399,-0.6909253113725435
17400,-0.27625079372222205
17401,0.5106070671102249
17402,-0.6734214549740531
17403,-0.7061128646098418
17404,-1.15487031514301
17405,-0.948302140581602
17406,-0.5058169830430247
17407,0.5752476163756428
17408,-0.6562892141432543
17409,0.6918948587089853
17410,1.4585883723120512
17411,1.5735714251612416
17412,-0.8042333275180715
17413,-0.9573544283610451
17414,-0.5738593438112245
17415,-0.29410579058193237
17416,0.13935810571795926
